Open,High,Low,Close,Volume,Timestamp
46518.63,46547.19,46506.69,46533.9,0.235356,2022-01-01T00:40:00Z
46556.3,46635.21,46544.17,46635.21,0.278637,2022-01-01T00:41:00Z
46615.21,46666.66,46615.21,46661.52,0.301078,2022-01-01T00:42:00Z
46637.79,46663.25,46633.65,46663.25,0.023162,2022-01-01T00:43:00Z
46646.59,46646.59,46582,46582,1.138671,2022-01-01T00:44:00Z
46595.33,46624.07,46565.82,46624.07,0.14896,2022-01-01T00:45:00Z
46624.19,46632.81,46609.2,46626.61,0.100184,2022-01-01T00:46:00Z
46635,46655.37,46626.61,46655.37,1.238896,2022-01-01T00:47:00Z
46666.66,46719.42,46655.42,46701.4,0.525134,2022-01-01T00:48:00Z
46719.87,46729.39,46678.92,46678.92,2.512225,2022-01-01T00:49:00Z
46684.49,46729.39,46678.48,46688.11,0.679098,2022-01-01T00:50:00Z
46693.73,46709.35,46684.92,46684.92,0.088691,2022-01-01T00:51:00Z
46679.66,46680.52,46637.34,46649.11,0.229336,2022-01-01T00:52:00Z
46665,46665.03,46642.12,46645.48,0.227011,2022-01-01T00:53:00Z
46639.88,46705.03,46639.88,46658.2,0.781703,2022-01-01T00:54:00Z
46663.33,46667.1,46648.74,46667.1,0.2977,2022-01-01T00:55:00Z
46669.78,46681.78,46658.18,46681.78,0.050744,2022-01-01T00:56:00Z
46667.57,46685.56,46666.35,46684.08,0.08953,2022-01-01T00:57:00Z
46683.3,46685.57,46664.98,46667.03,0.248624,2022-01-01T00:58:00Z
46662.04,46669.36,46640.67,46651.01,0.387242,2022-01-01T00:59:00Z
46651.01,46662.61,46637.38,46637.91,0.633017,2022-01-01T01:00:00Z
46647.4,46649.77,46588.88,46588.88,0.366602,2022-01-01T01:01:00Z
46599.52,46611.33,46574.11,46592.41,0.328996,2022-01-01T01:02:00Z
46617.32,46617.32,46567.72,46567.72,0.074966,2022-01-01T01:03:00Z
46571.69,46587.69,46560.53,46560.53,0.555708,2022-01-01T01:04:00Z
46573.85,46596.91,46573.79,46581.05,0.035217,2022-01-01T01:05:00Z
46602.43,46615.71,46582.63,46615.71,1.225774,2022-01-01T01:06:00Z
46613.67,46630.19,46603.65,46625.54,0.25161,2022-01-01T01:07:00Z
46634.96,46668.37,46631.06,46646.45,0.290388,2022-01-01T01:08:00Z
46657.83,46669.33,46642.33,46656,0.063466,2022-01-01T01:09:00Z
46673.99,46725.23,46673.99,46725.23,1.370722,2022-01-01T01:10:00Z
46725.19,46725.19,46684.83,46724.76,1.109563,2022-01-01T01:11:00Z
46724.97,46763.9,46724.92,46732.07,0.736308,2022-01-01T01:12:00Z
46718.13,46742.47,46718.13,46742.47,0.407666,2022-01-01T01:13:00Z
46735.38,46764.24,46735.38,46764.24,0.056011,2022-01-01T01:14:00Z
46764.24,46777.76,46750.25,46763.65,0.453062,2022-01-01T01:15:00Z
46777.77,46835.21,46777.77,46828.16,0.722552,2022-01-01T01:16:00Z
46835.88,46887.99,46835.88,46864.75,0.70725,2022-01-01T01:17:00Z
46850.01,46863.69,46826.68,46853.28,0.316577,2022-01-01T01:18:00Z
46868.02,46888,46856.64,46879.91,0.172036,2022-01-01T01:19:00Z
46879.91,46930.01,46872.11,46899.52,1.262248,2022-01-01T01:20:00Z
46900.51,46900.51,46865.94,46876.11,0.222247,2022-01-01T01:21:00Z
46872.13,46872.13,46820.09,46820.09,0.480094,2022-01-01T01:22:00Z
46827.97,46876.21,46827.97,46850.77,0.153435,2022-01-01T01:23:00Z
46849.48,46849.48,46800.22,46830.63,0.284864,2022-01-01T01:24:00Z
46858.7,46865.37,46805.62,46811.55,0.296722,2022-01-01T01:25:00Z
46809.31,46814.04,46782.62,46790.52,0.209876,2022-01-01T01:26:00Z
46832.84,46832.84,46783.16,46790.62,0.17754,2022-01-01T01:27:00Z
46798.54,46807.24,46789.76,46804.3,0.030043,2022-01-01T01:28:00Z
46785.92,46799.68,46782,46799.68,0.330915,2022-01-01T01:29:00Z
46812.19,46832.19,46795,46823.68,0.264846,2022-01-01T01:30:00Z
46829.39,46829.4,46811.3,46815.54,0.186775,2022-01-01T01:31:00Z
46810.74,46845.29,46810.74,46845.16,0.070207,2022-01-01T01:32:00Z
46847.35,46861.75,46835.69,46845.16,0.15775,2022-01-01T01:33:00Z
46845.16,46854.32,46827.92,46840.28,0.087372,2022-01-01T01:34:00Z
46838.76,46861.65,46837.94,46853.04,1.116366,2022-01-01T01:35:00Z
46856.71,46881.23,46852.65,46872.3,0.036769,2022-01-01T01:36:00Z
46866.9,46866.9,46830.82,46833.92,0.298026,2022-01-01T01:37:00Z
46833.28,46842.15,46781.85,46785.07,0.600063,2022-01-01T01:38:00Z
46767.98,46805.01,46758.4,46805.01,0.169557,2022-01-01T01:39:00Z
46791.87,46791.87,46756.98,46758.61,0.383918,2022-01-01T01:40:00Z
46773.68,46780.83,46738.33,46738.33,0.301516,2022-01-01T01:41:00Z
46739.13,46764.28,46735.44,46758.19,0.243023,2022-01-01T01:42:00Z
46758.63,46764.28,46747.34,46753.07,0.268297,2022-01-01T01:43:00Z
46756.01,46765.72,46756.01,46765.72,0.135484,2022-01-01T01:44:00Z
46760.7,46770.57,46759.25,46769.95,0.037428,2022-01-01T01:45:00Z
46766.52,46766.52,46727.65,46740.3,0.254939,2022-01-01T01:46:00Z
46729.02,46733.97,46700,46733.97,1.887052,2022-01-01T01:47:00Z
46738.78,46775.26,46727.87,46775.26,1.648178,2022-01-01T01:48:00Z
46752.43,46783.5,46752.43,46768.17,1.80207,2022-01-01T01:49:00Z
46777.28,46777.28,46771.11,46771.11,0.013972,2022-01-01T01:50:00Z
46773.67,46853.26,46773.67,46853.26,0.671748,2022-01-01T01:51:00Z
46853.29,46862.09,46792.39,46796.05,0.904806,2022-01-01T01:52:00Z
46799.05,46813.36,46773.63,46784.63,0.118288,2022-01-01T01:53:00Z
46783.35,46823.99,46783.35,46822.85,0.156526,2022-01-01T01:54:00Z
46817.39,46823.95,46778.31,46778.31,0.405105,2022-01-01T01:55:00Z
46782.77,46803.79,46779.58,46803.79,0.204873,2022-01-01T01:56:00Z
46792.99,46792.99,46772.71,46772.71,0.014483,2022-01-01T01:57:00Z
46760.19,46796.96,46749.06,46796.96,0.118987,2022-01-01T01:58:00Z
46792.89,46803.72,46780.39,46780.39,0.161533,2022-01-01T01:59:00Z
46773.86,46814.44,46768.35,46814,0.094896,2022-01-01T02:00:00Z
46807.41,46813.85,46774.99,46781,0.209856,2022-01-01T02:01:00Z
46796.88,46809.36,46796.88,46809.36,0.04556,2022-01-01T02:02:00Z
46813.99,46822.82,46796.22,46813.5,1.258048,2022-01-01T02:03:00Z
46816.79,46822.32,46801.92,46819.7,0.197109,2022-01-01T02:04:00Z
46815.89,46822.32,46811.58,46811.58,0.092702,2022-01-01T02:05:00Z
46812.14,46830.09,46800.21,46823.74,0.040822,2022-01-01T02:06:00Z
46825.99,46862.43,46825.99,46838.79,0.495062,2022-01-01T02:07:00Z
46848.38,46848.38,46841.82,46841.82,0.013671,2022-01-01T02:08:00Z
46841.37,46870.78,46805.91,46811.55,1.327635,2022-01-01T02:09:00Z
46815.31,46825,46800,46825,0.07884,2022-01-01T02:10:00Z
46825,46836.78,46825,46831.43,0.155871,2022-01-01T02:11:00Z
46836.78,46867.88,46834.3,46858.58,1.093815,2022-01-01T02:12:00Z
46851.39,46857.2,46839.24,46853.81,0.061376,2022-01-01T02:13:00Z
46849.67,46855.13,46829.2,46842.97,0.118683,2022-01-01T02:14:00Z
46841.1,46917.01,46841.1,46901,0.254077,2022-01-01T02:15:00Z
46901,46909.92,46880.07,46907.41,1.2642,2022-01-01T02:16:00Z
46900,46914.15,46900,46910.88,0.157438,2022-01-01T02:17:00Z
46908.35,46910.88,46903.93,46904.93,0.098151,2022-01-01T02:18:00Z
46923.95,46926.3,46909.78,46921.86,0.355399,2022-01-01T02:19:00Z
46912.14,46914.47,46912.14,46912.31,0.197048,2022-01-01T02:20:00Z
46900,46900.31,46884.32,46896.39,0.639672,2022-01-01T02:21:00Z
46896.39,46902.82,46858.97,46865.64,0.083133,2022-01-01T02:22:00Z
46878.49,46881.45,46869.94,46870.82,0.082804,2022-01-01T02:23:00Z
46870.62,46883.94,46850.13,46850.13,0.012591,2022-01-01T02:24:00Z
46835,46835,46835,46835,0.025876,2022-01-01T02:25:00Z
46844.79,46853.67,46844.79,46853.67,0.003592,2022-01-01T02:26:00Z
46844.79,46847.14,46838.5,46843.1,0.034397,2022-01-01T02:27:00Z
46854.13,46854.13,46849.37,46849.37,0.002017,2022-01-01T02:28:00Z
46856.5,46865.02,46828.1,46832.13,0.034654,2022-01-01T02:29:00Z
46826.06,46831.35,46816.54,46822.47,0.157308,2022-01-01T02:30:00Z
46822.45,46822.45,46795.49,46804.99,0.331671,2022-01-01T02:31:00Z
46808.41,46808.41,46788.66,46788.66,0.044667,2022-01-01T02:32:00Z
46794.62,46794.62,46788.6,46788.6,2.362,2022-01-01T02:33:00Z
46794.62,46794.62,46785.19,46793.72,0.005485,2022-01-01T02:34:00Z
46787.9,46798.23,46787.9,46798.23,0.022218,2022-01-01T02:35:00Z
46798.23,46798.23,46724.49,46742.07,1.702315,2022-01-01T02:36:00Z
46744.96,46744.96,46718.02,46741.93,1.306241,2022-01-01T02:37:00Z
46741.98,46741.98,46733.76,46733.76,0.006802,2022-01-01T02:38:00Z
46739.16,46760.05,46739.16,46755.19,0.032868,2022-01-01T02:39:00Z
46760.86,46769.63,46758.75,46764.2,0.01118,2022-01-01T02:40:00Z
46763,46785.27,46763,46781.14,0.12378,2022-01-01T02:41:00Z
46777.47,46781.68,46767.78,46780.99,0.084918,2022-01-01T02:42:00Z
46780.99,46795.65,46780.99,46795.65,1.189003,2022-01-01T02:43:00Z
46796.06,46796.06,46773.01,46773.01,0.034979,2022-01-01T02:44:00Z
46778.22,46796.06,46778.22,46796.06,0.254939,2022-01-01T02:45:00Z
46800.24,46809.73,46796.73,46809.73,0.007179,2022-01-01T02:46:00Z
46809.96,46835.31,46809.96,46823.19,0.074862,2022-01-01T02:47:00Z
46822.38,46822.38,46814.99,46814.99,0.002101,2022-01-01T02:48:00Z
46815.12,46815.12,46805,46805,0.033277,2022-01-01T02:49:00Z
46805,46805,46778.62,46778.62,0.014809,2022-01-01T02:50:00Z
46796.31,46818.56,46796.31,46818.56,0.020338,2022-01-01T02:51:00Z
46816.53,46818.57,46810.34,46810.34,0.055908,2022-01-01T02:52:00Z
46821.22,46823.88,46816.12,46823.88,0.007432,2022-01-01T02:53:00Z
46823.88,46823.88,46821.06,46823.26,0.016107,2022-01-01T02:54:00Z
46824.79,46829.45,46824.79,46829.45,0.044959,2022-01-01T02:55:00Z
46846.53,46855.77,46825,46855.77,0.050175,2022-01-01T02:56:00Z
46855.76,46855.76,46775.49,46775.49,0.295203,2022-01-01T02:57:00Z
46761.92,46792.8,46761.92,46792.8,0.15762,2022-01-01T02:58:00Z
46815.5,46815.5,46795.55,46809.99,0.070843,2022-01-01T02:59:00Z
46817.49,46825,46798.62,46815.23,0.03421,2022-01-01T03:00:00Z
46807.48,46815.27,46807.48,46813.78,0.111177,2022-01-01T03:01:00Z
46801.05,46814.69,46798.95,46798.95,0.016946,2022-01-01T03:02:00Z
46776.75,46785.06,46760,46769.97,0.189252,2022-01-01T03:03:00Z
46760,46797.59,46750,46788.29,0.074245,2022-01-01T03:04:00Z
46794.38,46794.38,46775.3,46775.3,0.028514,2022-01-01T03:05:00Z
46786.8,46787.94,46779.22,46787.94,2.332787,2022-01-01T03:06:00Z
46799.99,46815.54,46795.68,46801.09,0.301208,2022-01-01T03:07:00Z
46801.09,46807,46797.4,46797.4,0.288753,2022-01-01T03:08:00Z
46797.4,46818.13,46785.64,46811,0.246888,2022-01-01T03:09:00Z
46820.63,46850.95,46819.23,46839.67,0.242566,2022-01-01T03:10:00Z
46836.19,46836.19,46828.1,46828.1,0.044252,2022-01-01T03:11:00Z
46811,46828.1,46807.92,46828.1,0.016263,2022-01-01T03:12:00Z
46827.51,46836.17,46809.49,46810.09,0.024492,2022-01-01T03:13:00Z
46804.24,46820.67,46804.24,46820.67,0.015524,2022-01-01T03:14:00Z
46816.4,46840.4,46796.65,46840.4,1.710585,2022-01-01T03:15:00Z
46843.01,46882.18,46842.29,46882.18,0.057499,2022-01-01T03:16:00Z
46872.19,46888.19,46872.19,46888.19,0.032359,2022-01-01T03:17:00Z
46873.48,46873.48,46872.57,46872.57,0.01,2022-01-01T03:18:00Z
46874.91,46888.08,46865.23,46873.41,0.389775,2022-01-01T03:19:00Z
46877.51,46887.25,46850.95,46854.56,0.438655,2022-01-01T03:20:00Z
46860.34,46868.03,46853.36,46868.03,0.01763,2022-01-01T03:21:00Z
46862.53,46862.53,46849.26,46853.5,0.056506,2022-01-01T03:22:00Z
46847.04,46847.04,46806.83,46806.83,0.202049,2022-01-01T03:23:00Z
46800,46800,46777.25,46788.61,1.388195,2022-01-01T03:24:00Z
46793.64,46816.12,46793.64,46812.11,0.018965,2022-01-01T03:25:00Z
46812.12,46812.12,46803.84,46805.82,0.12428,2022-01-01T03:26:00Z
46805.82,46805.82,46793.33,46804.02,0.029342,2022-01-01T03:27:00Z
46804,46822.73,46804,46820.38,0.153074,2022-01-01T03:28:00Z
46820.38,46831.2,46806.67,46806.67,0.105385,2022-01-01T03:29:00Z
46812.39,46836.65,46810.85,46833.58,0.032844,2022-01-01T03:30:00Z
46836.78,46837.93,46836.78,46837.93,0.000424,2022-01-01T03:31:00Z
46816.2,46816.2,46813.5,46813.5,0.115571,2022-01-01T03:32:00Z
46806.44,46840.78,46806.44,46831.25,0.431768,2022-01-01T03:33:00Z
46845.44,46853.17,46845.44,46848.19,0.007201,2022-01-01T03:34:00Z
46844.12,46844.12,46825.28,46837.96,0.014664,2022-01-01T03:35:00Z
46849.65,46865.05,46849.65,46857.6,0.036725,2022-01-01T03:36:00Z
46860.14,46860.14,46854.16,46854.16,0.003978,2022-01-01T03:37:00Z
46854.72,46854.72,46830.86,46830.86,0.246597,2022-01-01T03:38:00Z
46828.11,46848.04,46828.11,46848.04,0.033517,2022-01-01T03:39:00Z
46843.18,46843.18,46831.18,46831.18,0.055906,2022-01-01T03:40:00Z
46842.14,46876.63,46831.18,46831.18,1.856581,2022-01-01T03:41:00Z
46863.28,46873.15,46861.81,46872.91,0.094776,2022-01-01T03:42:00Z
46866.13,46888.19,46864.28,46887.51,0.169681,2022-01-01T03:43:00Z
46879.42,46879.53,46859.41,46873.37,0.057807,2022-01-01T03:44:00Z
46875.83,46875.83,46873.6,46873.64,0.139829,2022-01-01T03:45:00Z
46872.83,46884.03,46872.83,46884.03,0.008007,2022-01-01T03:46:00Z
46870,46870,46854.13,46858.84,0.2594,2022-01-01T03:47:00Z
46849.19,46870,46849.19,46861.99,0.263836,2022-01-01T03:48:00Z
46861.99,46861.99,46832.38,46832.38,0.007626,2022-01-01T03:49:00Z
46825.28,46825.28,46813.61,46813.61,0.119261,2022-01-01T03:50:00Z
46813.5,46817.2,46813.5,46817.2,0.072854,2022-01-01T03:51:00Z
46818.18,46831.73,46806.94,46806.94,0.047457,2022-01-01T03:52:00Z
46814.75,46832.6,46814.75,46832.6,0.038628,2022-01-01T03:53:00Z
46844.52,46849.83,46844.52,46849.34,0.08949,2022-01-01T03:54:00Z
46862.24,46862.45,46849.34,46857.7,0.483714,2022-01-01T03:55:00Z
46853.07,46853.07,46847.61,46851.52,0.096582,2022-01-01T03:56:00Z
46854.11,46854.11,46812.2,46814.5,0.551922,2022-01-01T03:57:00Z
46815.97,46815.97,46808.18,46813.32,0.005871,2022-01-01T03:58:00Z
46808.18,46813.07,46795.43,46795.43,0.203911,2022-01-01T03:59:00Z
46797.98,46838.71,46797.96,46838.71,1.062531,2022-01-01T04:00:00Z
46838.71,46848.51,46836.96,46837.43,0.075159,2022-01-01T04:01:00Z
46846.64,46846.64,46835,46838.56,0.054842,2022-01-01T04:02:00Z
46839.66,46849.91,46839.66,46849.91,0.010389,2022-01-01T04:03:00Z
46849.91,46864.21,46843.93,46860.16,0.015159,2022-01-01T04:04:00Z
46864,46870.53,46864,46864,0.202638,2022-01-01T04:05:00Z
46871.73,46875.38,46836.92,46836.92,0.505104,2022-01-01T04:06:00Z
46835.27,46861.51,46835.27,46848.71,0.055206,2022-01-01T04:07:00Z
46842.56,46842.56,46830.05,46835.57,0.126156,2022-01-01T04:08:00Z
46839.58,46855.43,46825.32,46825.32,0.035325,2022-01-01T04:09:00Z
46830.74,46837.97,46824.23,46837.97,0.003658,2022-01-01T04:10:00Z
46844.57,46844.78,46837.97,46844.78,0.111349,2022-01-01T04:11:00Z
46842.51,46842.51,46793.38,46793.38,0.310663,2022-01-01T04:12:00Z
46788.74,46810.26,46760.05,46768.82,0.344248,2022-01-01T04:13:00Z
46769.91,46769.91,46630.43,46630.43,3.23867,2022-01-01T04:14:00Z
46652.47,46704.35,46652.47,46704.35,0.025197,2022-01-01T04:15:00Z
46683.62,46688.76,46658.41,46687.08,0.75145,2022-01-01T04:16:00Z
46667.61,46687.07,46659.86,46659.86,0.168789,2022-01-01T04:17:00Z
46659.86,46659.86,46629.26,46629.26,0.110285,2022-01-01T04:18:00Z
46629.26,46635.18,46629.26,46632.81,0.05813,2022-01-01T04:19:00Z
46637.35,46674.91,46637.35,46674.91,0.053688,2022-01-01T04:20:00Z
46687.08,46694.01,46659.93,46659.93,0.150402,2022-01-01T04:21:00Z
46665.73,46703.58,46665.73,46693.19,0.339468,2022-01-01T04:22:00Z
46686.65,46686.65,46651.86,46667.6,0.257191,2022-01-01T04:23:00Z
46666.65,46666.65,46650.19,46664.99,0.149326,2022-01-01T04:24:00Z
46669.25,46696.61,46669.25,46675.27,0.486834,2022-01-01T04:25:00Z
46677.48,46714.62,46675.65,46714.62,0.27338,2022-01-01T04:26:00Z
46714.62,46714.62,46686.52,46686.52,0.354441,2022-01-01T04:27:00Z
46696.11,46709.94,46692.85,46706.28,0.287541,2022-01-01T04:28:00Z
46706.28,46706.28,46693.85,46702.24,0.864775,2022-01-01T04:29:00Z
46694.97,46697.36,46677.77,46683.83,0.055117,2022-01-01T04:30:00Z
46682.09,46695.57,46680.57,46680.86,0.526848,2022-01-01T04:31:00Z
46667.19,46685.58,46667.19,46685.58,0.01465,2022-01-01T04:32:00Z
46681.13,46681.13,46670.64,46670.64,1.135428,2022-01-01T04:33:00Z
46675.31,46680.86,46654.06,46654.06,0.182048,2022-01-01T04:34:00Z
46656.14,46657.71,46631.95,46632.43,0.258512,2022-01-01T04:35:00Z
46643.28,46662.71,46643.28,46651.24,0.054278,2022-01-01T04:36:00Z
46651.28,46651.28,46626.68,46648,1.099946,2022-01-01T04:37:00Z
46648,46669.7,46648,46658.12,0.072404,2022-01-01T04:38:00Z
46672.12,46685.58,46672.12,46673.23,0.308191,2022-01-01T04:39:00Z
46683.24,46700,46659.92,46700,0.611827,2022-01-01T04:40:00Z
46703.4,46718.62,46701.87,46718.62,0.148129,2022-01-01T04:41:00Z
46733.69,46733.69,46727.95,46727.95,0.025108,2022-01-01T04:42:00Z
46743.58,46743.58,46733.76,46742.78,0.18538,2022-01-01T04:43:00Z
46756.91,46756.91,46725,46741.15,0.410976,2022-01-01T04:44:00Z
46752.62,46771.24,46752.62,46768.74,0.421446,2022-01-01T04:45:00Z
46785.83,46793.86,46746.54,46746.54,0.663001,2022-01-01T04:46:00Z
46776.58,46790.34,46765.84,46765.84,1.249958,2022-01-01T04:47:00Z
46771.75,46774.21,46753.35,46753.35,0.376654,2022-01-01T04:48:00Z
46764.06,46804.83,46761.69,46804.83,0.152835,2022-01-01T04:49:00Z
46812.56,46821.32,46798.43,46800.03,0.193924,2022-01-01T04:50:00Z
46803.27,46818.32,46793.04,46806.44,0.224003,2022-01-01T04:51:00Z
46803.21,46823.57,46803.21,46822.98,0.027772,2022-01-01T04:52:00Z
46807.69,46818.54,46807.34,46808.2,1.593404,2022-01-01T04:53:00Z
46805.96,46817.42,46800,46800.44,1.491164,2022-01-01T04:54:00Z
46798.85,46798.85,46741.76,46741.76,1.79102,2022-01-01T04:55:00Z
46763.55,46774.87,46715.22,46741.11,1.352023,2022-01-01T04:56:00Z
46751.31,46751.31,46715.22,46715.22,0.296822,2022-01-01T04:57:00Z
46714.74,46721.5,46680.84,46680.84,2.429747,2022-01-01T04:58:00Z
46709.79,46719.38,46695.63,46704.12,0.475299,2022-01-01T04:59:00Z
46700.87,46720.54,46682.05,46720.54,0.057888,2022-01-01T05:00:00Z
46725.1,46738.82,46706.35,46722.67,0.293152,2022-01-01T05:01:00Z
46721.13,46725,46710.32,46717.25,0.910054,2022-01-01T05:02:00Z
46714.88,46714.88,46692.09,46713.34,0.036935,2022-01-01T05:03:00Z
46704.99,46712.52,46660,46697.29,4.962942,2022-01-01T05:04:00Z
46697.08,46697.08,46677.31,46677.31,0.237403,2022-01-01T05:05:00Z
46669.03,46677.4,46669.03,46677.4,0.055051,2022-01-01T05:06:00Z
46677.4,46696.95,46677.4,46694.27,0.026373,2022-01-01T05:07:00Z
46689.91,46692.73,46684.46,46684.46,0.038102,2022-01-01T05:08:00Z
46688.31,46700,46678.25,46678.25,1.032547,2022-01-01T05:09:00Z
46680.48,46694.74,46680.45,46686.42,0.014683,2022-01-01T05:10:00Z
46693.44,46717.54,46693.44,46717.54,0.66498,2022-01-01T05:11:00Z
46725.51,46725.51,46696.93,46696.93,0.082981,2022-01-01T05:12:00Z
46700.19,46748,46700.15,46748,0.216414,2022-01-01T05:13:00Z
46744.97,46803.96,46718.39,46768.57,2.991092,2022-01-01T05:14:00Z
46762.05,46778.13,46760.35,46771.27,0.058212,2022-01-01T05:15:00Z
46770.56,46776.33,46763.28,46763.28,0.089796,2022-01-01T05:16:00Z
46772.57,46815.43,46772.57,46815.43,0.418035,2022-01-01T05:17:00Z
46816.53,46824.98,46804.63,46821.99,0.706386,2022-01-01T05:18:00Z
46822.46,46822.46,46799.73,46799.73,0.096196,2022-01-01T05:19:00Z
46807.72,46885.08,46807.72,46884.62,0.162542,2022-01-01T05:20:00Z
46875.95,46893.72,46870.92,46893.72,0.256093,2022-01-01T05:21:00Z
46894.34,47081.6,46894.34,47027.99,2.730572,2022-01-01T05:22:00Z
47046.12,47244.89,47045.98,47193.23,2.153026,2022-01-01T05:23:00Z
47219.43,47448.27,47213.9,47434.21,1.195926,2022-01-01T05:24:00Z
47417.42,47458.47,47346.8,47368.14,0.983628,2022-01-01T05:25:00Z
47368.14,47397.19,47329.4,47397.19,1.518677,2022-01-01T05:26:00Z
47420.26,47482.77,47399.03,47443.26,0.478184,2022-01-01T05:27:00Z
47443.26,47451.31,47360.26,47375.94,0.688802,2022-01-01T05:28:00Z
47377.67,47392.06,47370.33,47385.45,0.184105,2022-01-01T05:29:00Z
47397.19,47547.36,47397.19,47487.96,1.779946,2022-01-01T05:30:00Z
47480.59,47493.78,47432.06,47455.51,1.274757,2022-01-01T05:31:00Z
47466.75,47502.91,47466.75,47476.7,0.893089,2022-01-01T05:32:00Z
47466.75,47496.66,47462.45,47494.36,1.671333,2022-01-01T05:33:00Z
47500,47524.11,47474.76,47474.76,1.748078,2022-01-01T05:34:00Z
47474.76,47505.64,47473.33,47505.64,1.884719,2022-01-01T05:35:00Z
47507.85,47524.99,47491.26,47491.26,0.282294,2022-01-01T05:36:00Z
47498.08,47522.99,47457.33,47465.85,0.553698,2022-01-01T05:37:00Z
47461.84,47468.68,47402.62,47468.68,4.426529,2022-01-01T05:38:00Z
47455.42,47501.12,47455.42,47474.54,0.237364,2022-01-01T05:39:00Z
47467.92,47470.03,47454.29,47458.82,0.206116,2022-01-01T05:40:00Z
47454.95,47454.95,47331.57,47331.57,0.5553,2022-01-01T05:41:00Z
47307.24,47307.24,47241.12,47262.95,0.237975,2022-01-01T05:42:00Z
47266.99,47301.83,47265.32,47300.56,0.269989,2022-01-01T05:43:00Z
47324.97,47330.64,47306.73,47306.73,0.050408,2022-01-01T05:44:00Z
47287.44,47287.44,47191.19,47207,0.106734,2022-01-01T05:45:00Z
47247.53,47257.66,47246.61,47246.61,0.005686,2022-01-01T05:46:00Z
47231.57,47231.57,47200.64,47203.45,0.054173,2022-01-01T05:47:00Z
47195.67,47206.67,47184.37,47184.37,0.103875,2022-01-01T05:48:00Z
47193.61,47267.77,47193.61,47235.96,0.330911,2022-01-01T05:49:00Z
47235.96,47235.96,47189.01,47193.25,0.019461,2022-01-01T05:50:00Z
47200,47238.52,47200,47208.56,0.117111,2022-01-01T05:51:00Z
